Date,Mean_Wind_Speed,Wind_Direction,Average_Humidity,Average_Temperature,Minimum_Temperature,MaximumTemperature,Structure_Length,Latitude,Longitude,BridgeAge,AverageDailyTraffic,TotalPrecipitation,Mean_TOW,Mean_PH,Mean_Cl-,Mean_Annual_Corrosion_Rate
3/10/2031,2.948906,83.79109,55.29831,21.3569,-6.835833,49.54964,1000,34.76984,-84.03099,31,110,905.9745,55,2.75,125.72,333.22
3/11/2031,15.97295,179.713,46.99472,16.29078,-14.62423,47.2058,1000,34.76984,-84.03099,31,404,763.8961,50,4.8,37.6,63.99
3/12/2031,7.0584,134.1261,49.27789,6.071913,-17.47001,29.61384,1000,34.76984,-84.03099,31,107,618.492,77,6.73,138.01,19.02
3/13/2031,4.783573,143.4376,24.48964,13.22844,-17.44947,43.90636,1000,34.76984,-84.03099,31,364,329.5883,71,3.18,114.89,478.39
3/14/2031,10.19144,115.4726,29.21978,15.60892,-13.01556,44.23341,1000,34.76984,-84.03099,31,284,558.382,96,9.04,167.59,232.01
3/15/2031,16.79816,153.3494,48.43459,12.55128,-19.4149,44.51746,1000,34.76984,-84.03099,31,325,564.7158,15,5.29,166.88,164.72
3/16/2031,11.85252,129.3681,65.69674,12.04829,-12.97652,37.07311,1000,34.76984,-84.03099,31,214,382.5502,15,4.76,41.99,145.61
3/17/2031,12.95228,145.7034,20.67238,2.128439,-17.01496,21.27184,1000,34.76984,-84.03099,31,140,534.0198,73,4.32,13.68,299.23
3/18/2031,0.09798527,90.67289,65.53014,12.20632,-18.8439,43.25653,1000,34.76984,-84.03099,31,223,545.0288,50,2.94,156.3,452.65
3/19/2031,17.87042,164.1587,31.31847,15.5674,-16.64408,47.77887,1000,34.76984,-84.03099,31,272,865.4533,56,9.3,55.07,155.21
3/20/2031,11.60435,251.146,62.46048,16.13144,-16.44746,48.71035,1000,34.76984,-84.03099,31,201,579.6031,31,3.35,152.97,36.58
3/21/2031,6.07305,320.9174,55.3032,14.87039,-16.69327,46.43404,1000,34.76984,-84.03099,31,293,647.5587,69,5.87,182.32,479.13
3/22/2031,4.784141,128.0075,37.39107,13.99596,-15.93682,43.92875,1000,34.76984,-84.03099,31,225,965.2429,26,9.04,49.23,446.99
3/23/2031,0.08758307,236.3575,56.72184,7.552861,-13.35748,28.4632,1000,34.76984,-84.03099,31,191,538.2211,25,9.64,87.3,407.92
3/24/2031,6.803535,201.0837,55.52365,15.04041,-18.74606,48.82688,1000,34.76984,-84.03099,31,350,691.5271,55,3.99,62.35,232.92
3/25/2031,14.42276,157.8967,54.5305,16.49937,-12.60466,45.6034,1000,34.76984,-84.03099,31,213,687.1288,18,7.72,106.49,421.42
3/26/2031,5.953527,341.2347,45.79324,13.31013,-14.99387,41.61413,1000,34.76984,-84.03099,31,278,318.8826,97,6.67,160.83,454.15
3/27/2031,7.344628,217.8113,40.59973,16.6938,-15.25382,48.64142,1000,34.76984,-84.03099,31,339,571.1514,34,3.9,46.03,319.77
3/28/2031,1.487768,276.428,26.41647,0.3927307,-18.0753,18.86076,1000,34.76984,-84.03099,31,199,532.1088,8,4.09,79.64,332.13
3/29/2031,12.06788,161.9603,37.91786,15.99836,-15.32717,47.32388,1000,34.76984,-84.03099,31,350,96.42178,18,4.79,151.3,339.02
3/30/2031,11.62333,202.2359,52.94078,10.16352,-19.78681,40.11385,1000,34.76984,-84.03099,31,216,487.5418,31,2.04,140.97,467.56
3/31/2031,1.638842,215.7974,27.74599,12.59173,-19.68554,44.86901,1000,34.76984,-84.03099,31,132,605.715,44,5.64,167.03,242.77
4/1/2031,14.59972,243.2707,67.76945,8.226305,-17.12046,33.57307,1000,34.76984,-84.03099,31,417,412.6286,55,8.84,148.5,212.68
4/2/2031,8.404075,101.8358,44.60354,14.85544,-17.48285,47.19373,1000,34.76984,-84.03099,31,145,281.7262,35,5.03,106.01,125.58
4/3/2031,6.162237,257.6318,49.67198,9.026749,-19.73969,37.79319,1000,34.76984,-84.03099,31,440,780.8566,72,2.42,0.63,203.18
4/4/2031,15.49192,20.27814,58.75305,14.46784,-18.0098,46.94548,1000,34.76984,-84.03099,31,440,588.8627,82,2.93,72.62,326.28
4/5/2031,18.83364,99.68104,37.30081,16.05674,-17.50463,49.61811,1000,34.76984,-84.03099,31,306,904.5754,14,0.67,110.88,337.41
4/6/2031,18.24644,124.5367,68.09402,13.10578,-11.74559,37.95715,1000,34.76984,-84.03099,31,229,472.5433,34,4.97,113.83,337.43
4/7/2031,4.577639,324.8193,44.52914,13.2396,-16.61273,43.09192,1000,34.76984,-84.03099,31,167,284.8714,79,8.02,112.09,98.59
4/8/2031,13.62747,102.6006,53.92839,15.55358,-18.20807,49.31523,1000,34.76984,-84.03099,31,247,379.2947,32,2.29,187.26,235.68
4/9/2031,16.55054,322.269,39.23918,16.62697,-14.79596,48.0499,1000,34.76984,-84.03099,31,98,817.8981,22,6.09,197.02,150.9
4/10/2031,2.740784,231.3908,53.85183,16.56933,-9.476546,42.6152,1000,34.76984,-84.03099,31,338,198.0345,11,8.59,196.24,1.5
4/11/2031,19.7164,39.76819,78.23994,13.11635,-17.26597,43.49866,1000,34.76984,-84.03099,31,263,413.4297,29,4.77,31.08,146.64
4/12/2031,12.89532,266.8889,71.01779,15.14207,-16.83543,47.11956,1000,34.76984,-84.03099,31,102,360.1415,40,4.06,8.22,428.26
4/13/2031,13.57188,43.80086,61.52996,5.529344,-16.16396,27.22265,1000,34.76984,-84.03099,31,262,709.5125,84,6.16,45.12,156.48
4/14/2031,12.85076,198.7696,71.52499,11.88859,-15.92359,39.70077,1000,34.76984,-84.03099,31,48,665.8065,32,0.14,70.56,270.35
4/15/2031,19.95527,336.2689,44.76008,14.09674,-19.21988,47.41337,1000,34.76984,-84.03099,31,437,408.6898,48,6.19,73.5,314.02
4/16/2031,16.93651,256.3491,55.98443,16.41924,-16.45667,49.29514,1000,34.76984,-84.03099,31,224,951.5237,3,2.08,198.2,187.53
4/17/2031,5.888449,320.3712,60.67289,17.77636,-12.15876,47.71148,1000,34.76984,-84.03099,31,215,565.9692,85,1.38,174.68,237.44
4/18/2031,6.163234,225.6392,64.35941,14.781,-17.64124,47.20323,1000,34.76984,-84.03099,31,214,712.9908,11,9.22,54.86,188.94
4/19/2031,14.1805,69.43819,38.35875,19.88074,-9.91017,49.67166,1000,34.76984,-84.03099,31,154,565.5021,65,8.01,37.76,17.53
4/20/2031,12.52504,347.4834,53.83999,9.677536,-17.75357,37.10864,1000,34.76984,-84.03099,31,387,521.1621,93,5.56,129.12,118.95
4/21/2031,3.117282,56.79073,57.11071,14.13574,-19.21749,47.48897,1000,34.76984,-84.03099,31,297,627.1589,51,6.97,182.41,456.85
4/22/2031,2.06691,78.91776,51.50362,16.27833,-17.0072,49.56387,1000,34.76984,-84.03099,31,223,113.145,13,6.34,38.95,431.9
4/23/2031,7.708758,109.1164,51.52053,14.22128,-11.94716,40.38973,1000,34.76984,-84.03099,31,213,777.6885,44,1.52,74.77,497.05
4/24/2031,10.32085,299.9785,70.61009,10.99479,-17.93929,39.92886,1000,34.76984,-84.03099,31,350,872.9967,23,0.28,19.14,76.03
4/25/2031,12.6387,21.07298,54.74517,18.46214,-12.79216,49.71645,1000,34.76984,-84.03099,31,266,553.2625,77,0.52,183.76,410.31
4/26/2031,2.397718,99.12601,32.8363,14.19215,-14.62853,43.01283,1000,34.76984,-84.03099,31,400,846.0743,9,1.92,28.22,101.48
4/27/2031,14.34983,123.8773,22.25503,15.41433,-15.52318,46.35184,1000,34.76984,-84.03099,31,400,630.2562,88,7.1,90.4,139.28
4/28/2031,11.25458,156.7896,50.4065,13.42766,-19.02214,45.87745,1000,34.76984,-84.03099,31,321,796.6044,82,7.59,63.92,424.79
4/29/2031,8.550888,30.71194,53.60052,14.5641,-18.71997,47.84816,1000,34.76984,-84.03099,31,72,733.045,9,4.25,145.37,382.53
4/30/2031,10.21585,253.9243,51.0032,13.16469,-15.79311,42.12248,1000,34.76984,-84.03099,31,274,740.6209,32,7.41,26.65,149.51
5/1/2031,8.001624,89.00878,51.76819,14.55253,-19.8145,48.91955,1000,34.76984,-84.03099,31,159,378.0344,57,4.99,77.15,211.32
5/2/2031,12.83509,217.0752,52.73555,8.366094,-18.99264,35.72482,1000,34.76984,-84.03099,31,214,896.3375,91,1.28,25.36,273.01
5/3/2031,2.327952,291.8298,51.63762,12.49647,-18.263,43.25593,1000,34.76984,-84.03099,31,311,205.7137,52,7.99,8.46,342.28
5/4/2031,19.6471,291.3992,42.4898,16.53926,-16.16384,49.24236,1000,34.76984,-84.03099,31,238,536.0956,16,2.59,37.28,209.36
5/5/2031,8.715631,268.9329,87.53155,12.07622,-18.89372,43.04617,1000,34.76984,-84.03099,31,306,512.7924,13,8.65,47.75,422.34
5/6/2031,18.71008,237.2606,41.16613,15.11965,-18.72749,48.96679,1000,34.76984,-84.03099,31,249,542.8772,76,0.3,5.7,130.01
5/7/2031,18.37504,119.3272,46.05795,16.51873,-16.46737,49.50483,1000,34.76984,-84.03099,31,66,376.2054,56,1.25,87.68,422.6
5/8/2031,19.50523,259.576,44.711,12.01201,-18.79943,42.82346,1000,34.76984,-84.03099,31,300,377.8035,10,1.62,113.22,336.4
5/9/2031,14.39428,104.9315,70.34763,14.14845,-19.84275,48.13964,1000,34.76984,-84.03099,31,214,149.7977,12,1.71,150.07,60.89
5/10/2031,3.500924,206.0539,38.76735,21.05521,-7.39991,49.51034,1000,34.76984,-84.03099,31,265,554.4973,15,2.13,199.95,428.65
5/11/2031,19.27362,211.0747,52.18511,11.89273,-17.50244,41.2879,1000,34.76984,-84.03099,31,197,538.722,84,4.15,88.43,441.42
5/12/2031,3.797052,43.52105,30.09786,11.21041,-19.35189,41.77271,1000,34.76984,-84.03099,31,322,430.3379,84,4.98,51.04,487.78
5/13/2031,5.491525,114.1695,53.40049,15.13574,-18.09653,48.36801,1000,34.76984,-84.03099,31,215,672.2809,3,2.2,138.84,331.13
5/14/2031,4.141686,49.18369,21.01275,4.891162,-19.8791,29.66142,1000,34.76984,-84.03099,31,367,370.4379,64,4.94,87.71,72.85
5/15/2031,14.71599,351.8271,40.31732,15.37257,-16.13115,46.87629,1000,34.76984,-84.03099,31,231,580.8413,66,1.41,162.3,340.25
5/16/2031,17.94309,11.45243,43.27213,14.635,-15.88925,45.15926,1000,34.76984,-84.03099,31,239,111.1153,94,8.26,168.27,115.77
5/17/2031,8.713213,159.382,51.87268,7.96864,-17.79944,33.73672,1000,34.76984,-84.03099,31,345,376.0939,96,2.67,42.73,386.55
5/18/2031,19.00945,321.3952,48.39714,15.52764,-18.50765,49.56294,1000,34.76984,-84.03099,31,217,178.4845,100,2.26,3.87,115.63
5/19/2031,13.63928,65.86351,53.26945,10.57834,-19.48216,40.63884,1000,34.76984,-84.03099,31,293,437.2878,15,6.61,65.64,364.61
5/20/2031,9.743523,43.10593,53.64232,14.90616,-19.1419,48.95421,1000,34.76984,-84.03099,31,91,506.9381,49,6.02,88.06,453.55
5/21/2031,0.9461021,67.58034,40.67327,7.732651,-19.76001,35.22532,1000,34.76984,-84.03099,31,299,659.6794,95,8.56,160.32,409.18
5/22/2031,0.8598065,203.5018,56.6873,16.0734,-10.21657,42.36337,1000,34.76984,-84.03099,31,198,287.7012,77,6.74,150.49,18.56
5/23/2031,8.940812,51.19873,29.74584,13.33576,-18.33243,45.00396,1000,34.76984,-84.03099,31,181,803.4489,20,9.84,180.12,321.89
5/24/2031,5.072714,61.72222,65.90424,14.76848,-16.97413,46.51109,1000,34.76984,-84.03099,31,239,483.5798,93,1.32,54.21,81.76
5/25/2031,17.84515,327.8983,40.75703,4.934994,-18.22353,28.09351,1000,34.76984,-84.03099,31,249,173.7405,91,0.3,42.17,183.29
5/26/2031,1.442268,345.9499,42.24675,13.5194,-19.86559,46.90438,1000,34.76984,-84.03099,31,296,790.5115,86,9.38,40.41,52.85
5/27/2031,5.482582,173.4578,45.04518,11.44858,-18.38578,41.28295,1000,34.76984,-84.03099,31,231,670.2933,69,1.52,2.82,139.08
5/28/2031,4.861894,99.57508,56.64032,9.95823,-19.80993,39.72639,1000,34.76984,-84.03099,31,54,556.8382,84,1.96,10.7,40.16
5/29/2031,8.449449,12.57025,59.35765,11.05358,-19.60162,41.70877,1000,34.76984,-84.03099,31,507,492.9968,46,0.1,184.3,201.84
5/30/2031,17.49532,291.3789,57.36634,11.94034,-16.36838,40.24906,1000,34.76984,-84.03099,31,98,414.6076,4,2.78,66.43,425.69
5/31/2031,19.60509,26.96242,48.70981,11.63626,-19.59034,42.86286,1000,34.76984,-84.03099,31,545,121.0443,10,5.43,18.11,401.01
6/1/2031,15.51271,267.8202,64.42178,15.17999,-9.831027,40.191,1000,34.76984,-84.03099,31,157,661.6664,51,4.86,57.22,248.33
6/2/2031,10.83033,304.2234,51.78609,11.93777,-11.63911,35.51464,1000,34.76984,-84.03099,31,372,108.4638,26,2.5,95.89,439.86
6/3/2031,14.48558,150.6102,51.52088,11.8218,-15.61535,39.25895,1000,34.76984,-84.03099,31,253,552.613,9,7.27,127.86,315.73
6/4/2031,19.39224,38.25508,38.03339,15.35318,-15.68504,46.3914,1000,34.76984,-84.03099,31,226,245.2653,44,5.09,0.68,52.36
6/5/2031,5.75714,356.2411,55.09238,15.82432,-17.69121,49.33985,1000,34.76984,-84.03099,31,238,534.0947,30,1.1,11.62,139.31
6/6/2031,17.44183,318.6622,40.69321,14.85405,-15.70996,45.41806,1000,34.76984,-84.03099,31,133,414.1089,60,9.39,192.17,247.26
6/7/2031,9.82521,49.00426,28.96249,11.67071,-16.98341,40.32483,1000,34.76984,-84.03099,31,383,598.0226,23,4.2,38.85,285.21
6/8/2031,5.455476,336.6665,46.80696,12.28709,-19.94149,44.51567,1000,34.76984,-84.03099,31,284,529.728,100,1.37,89.86,427.55
6/9/2031,4.740899,352.9962,36.25315,14.21836,-16.71461,45.15133,1000,34.76984,-84.03099,31,262,167.0268,74,6.37,18.17,243.74
6/10/2031,6.479994,87.28358,61.51971,7.394826,-19.78673,34.57638,1000,34.76984,-84.03099,31,330,662.813,40,9.37,45.72,245.33
6/11/2031,5.804261,111.4006,36.53275,14.27488,-17.21773,45.7675,1000,34.76984,-84.03099,31,133,628.9905,27,6.42,130.62,436.17
6/12/2031,5.127434,54.75367,37.54302,11.4776,-16.09118,39.04638,1000,34.76984,-84.03099,31,358,293.1889,48,2.77,117.41,183.63
6/13/2031,6.91204,64.59055,52.38732,13.46402,-19.31582,46.24385,1000,34.76984,-84.03099,31,344,331.033,7,1.07,141.73,335.89
6/14/2031,19.35312,343.6665,48.12315,16.06944,-17.79088,49.92976,1000,34.76984,-84.03099,31,212,501.2835,93,6.03,32.5,360.71
6/15/2031,7.952448,337.4557,65.27007,12.12829,-19.75292,44.00951,1000,34.76984,-84.03099,31,165,635.0552,93,9.64,37.53,203.68
6/16/2031,11.37242,22.89246,70.81374,10.05857,-18.65409,38.77124,1000,34.76984,-84.03099,31,202,415.423,88,7.54,183.88,6.01
6/17/2031,0.07681131,225.9672,51.50688,16.27013,-17.21491,49.75516,1000,34.76984,-84.03099,31,304,530.0655,75,4.2,196.18,257.61
6/18/2031,15.29752,255.2573,64.94114,14.03598,-18.5427,46.61466,1000,34.76984,-84.03099,31,208,690.6403,93,9.63,108.89,115.29
6/19/2031,13.61309,53.80146,52.04597,14.95665,-17.73037,47.64367,1000,34.76984,-84.03099,31,127,472.9851,52,8.61,21.08,3.84
6/20/2031,11.29652,79.43935,44.50314,9.19993,-15.68161,34.08147,1000,34.76984,-84.03099,31,100,236.7431,69,3.72,104.67,160.75
6/21/2031,7.983671,113.6253,83.9321,9.045799,-17.52383,35.61543,1000,34.76984,-84.03099,31,304,429.4227,22,4.75,149.59,275.59
6/22/2031,2.82099,194.3667,79.47317,14.9417,-19.57817,49.46158,1000,34.76984,-84.03099,31,105,142.587,49,2.68,115.51,308.55
6/23/2031,4.371533,304.6285,28.92763,13.9477,-18.62471,46.52011,1000,34.76984,-84.03099,31,401,797.3542,29,8.73,116.27,0.25
6/24/2031,7.30919,96.8509,49.68666,12.42744,-18.86738,43.72227,1000,34.76984,-84.03099,31,401,564.6993,98,2.17,50.24,208.12
6/25/2031,8.392166,172.1899,59.04375,12.00652,-7.934779,31.94783,1000,34.76984,-84.03099,31,385,463.5204,33,9.68,155.36,313.42
6/26/2031,10.63386,93.29051,44.01198,6.247304,-18.57294,31.06755,1000,34.76984,-84.03099,31,231,732.9542,52,2.53,175.78,159.47
6/27/2031,16.72262,357.3619,60.1443,11.09902,-18.43406,40.63209,1000,34.76984,-84.03099,31,270,486.0704,93,3.69,157.21,394.3
6/28/2031,12.15927,118.0576,62.47453,14.99268,-18.84216,48.82752,1000,34.76984,-84.03099,31,329,541.2051,24,6.39,167.31,200.66
6/29/2031,10.73351,134.0763,50.15692,13.70749,-17.98836,45.40334,1000,34.76984,-84.03099,31,137,507.4106,88,5.29,178.64,153.48
6/30/2031,8.587552,171.3068,40.75871,12.68866,-17.5116,42.88893,1000,34.76984,-84.03099,31,391,589.4948,21,7.28,83.4,448.76
7/1/2031,15.86467,63.35936,41.0675,4.345351,-19.65724,28.34794,1000,34.76984,-84.03099,31,369,564.3824,29,8.13,117.95,79.04
7/2/2031,13.67641,87.16222,58.95262,13.49653,-13.67289,40.66595,1000,34.76984,-84.03099,31,96,109.1126,16,7.43,140.03,322.04
7/3/2031,9.665562,28.32314,52.41196,14.22496,-14.40864,42.85855,1000,34.76984,-84.03099,31,297,288.3742,57,3.65,2.12,205.14
7/4/2031,7.781259,291.5307,36.59857,8.973335,-15.41345,33.36012,1000,34.76984,-84.03099,31,169,292.7482,16,1.56,131.14,57.93
7/5/2031,13.56594,152.836,35.31206,15.21941,-17.1403,47.57912,1000,34.76984,-84.03099,31,394,340.3943,78,9.51,86.77,51.29
7/6/2031,14.55439,335.7409,55.27256,13.40542,-17.64779,44.45864,1000,34.76984,-84.03099,31,188,586.5032,90,8.1,32.03,176.78
7/7/2031,3.460777,306.5967,44.83425,10.54941,-16.22297,37.32179,1000,34.76984,-84.03099,31,285,598.5842,73,5.36,38.12,440.05
7/8/2031,19.85043,203.1039,37.16162,0.1945496,-19.88256,20.27166,1000,34.76984,-84.03099,31,124,574.416,31,6,120.73,117.23
7/9/2031,4.432056,226.7196,49.80676,17.29501,-13.80191,48.39192,1000,34.76984,-84.03099,31,365,916.7767,66,1.28,61.67,223.22
7/10/2031,18.4402,116.3947,50.5031,14.81391,-19.34327,48.97109,1000,34.76984,-84.03099,31,319,431.2353,32,2.5,137.81,458.76
7/11/2031,19.74183,292.4932,35.30105,12.75548,-16.30755,41.81852,1000,34.76984,-84.03099,31,320,872.4589,37,8.71,180.24,101.29
7/12/2031,4.603989,25.4491,69.77383,9.876541,-18.08867,37.84175,1000,34.76984,-84.03099,31,139,378.429,34,1.76,19.61,147.9
7/13/2031,1.520038,176.5621,56.89594,10.09081,-19.89065,40.07227,1000,34.76984,-84.03099,31,106,714.9282,1,6.08,148.87,260.1
7/14/2031,17.41845,331.6558,56.71107,12.15003,-18.35546,42.65552,1000,34.76984,-84.03099,31,395,343.0265,80,3.03,59,439.32
7/15/2031,3.256488,149.9565,61.07195,10.638,-19.3783,40.6543,1000,34.76984,-84.03099,31,183,827.7611,53,1.23,152.61,328.3
7/16/2031,6.476382,294.4914,52.03351,15.28473,-16.08294,46.65241,1000,34.76984,-84.03099,31,415,621.7752,23,0.86,91.55,376.95
7/17/2031,17.43067,51.6354,37.83991,16.96638,-13.22403,47.15679,1000,34.76984,-84.03099,31,415,568.2428,37,3.59,76.79,342.05
7/18/2031,12.15322,309.6562,49.00344,16.11525,-14.24223,46.47273,1000,34.76984,-84.03099,31,292,598.7175,26,7.99,167.05,350.14
7/19/2031,4.486487,90.38647,38.32545,14.67529,-19.07593,48.4265,1000,34.76984,-84.03099,31,290,447.034,65,9.22,18.54,303.6
7/20/2031,7.744025,333.9176,40.58029,14.8352,-18.08077,47.75117,1000,34.76984,-84.03099,31,306,615.886,46,5.11,61.17,70.46
7/21/2031,1.794567,116.9604,54.30394,10.9542,-12.5752,34.4836,1000,34.76984,-84.03099,31,330,633.3678,2,7.85,90.38,324.6
7/22/2031,16.58513,98.20578,38.26601,15.06413,-14.65188,44.78013,1000,34.76984,-84.03099,31,192,304.2759,57,4.06,101.76,346.61
7/23/2031,12.65134,159.5214,35.79531,15.32423,-15.75431,46.40276,1000,34.76984,-84.03099,31,299,649.0981,81,1.77,49.21,162.3
7/24/2031,8.231264,101.6277,38.98603,15.52029,-17.85782,48.89839,1000,34.76984,-84.03099,31,172,594.616,73,0.49,57.34,316.67
7/25/2031,16.0485,215.247,47.87474,12.93587,-18.34351,44.21525,1000,34.76984,-84.03099,31,330,342.1563,8,1.81,157.02,301.92
7/26/2031,14.3373,90.53651,61.8517,16.25917,-13.04476,45.56311,1000,34.76984,-84.03099,31,200,49.8625,42,7.49,124.5,459.18
7/27/2031,9.656924,333.917,49.15283,12.22987,-19.46306,43.9228,1000,34.76984,-84.03099,31,124,778.4781,83,4.47,75.91,30
7/28/2031,13.16955,282.4001,51.06345,12.48826,-19.79622,44.77274,1000,34.76984,-84.03099,31,325,670.7709,79,9.53,95.44,419.9
7/29/2031,18.89413,289.982,62.67571,6.004664,-19.61023,31.61956,1000,34.76984,-84.03099,31,161,523.0264,98,8.45,25.75,103.43
7/30/2031,12.00696,178.8273,57.15698,13.78003,-17.82198,45.38203,1000,34.76984,-84.03099,31,375,676.1042,91,5.99,187.88,450.92
7/31/2031,6.735634,44.25233,50.42993,6.054646,-11.85934,23.96863,1000,34.76984,-84.03099,31,251,479.9371,82,5.24,110.49,244.9
8/1/2031,19.11399,110.3558,48.01981,18.74847,-10.75769,48.25463,1000,34.76984,-84.03099,31,321,558.2417,27,3.77,58.72,475.74
8/2/2031,8.225003,158.5895,47.32118,8.811665,-13.88292,31.50625,1000,34.76984,-84.03099,31,276,608.8045,7,0.85,128.74,346.67
8/3/2031,9.639321,8.763571,57.51864,14.82016,-19.5315,49.17181,1000,34.76984,-84.03099,31,292,453.3557,83,3.35,52.63,342.11
8/4/2031,11.3005,5.58423,53.54516,12.63529,-17.33452,42.6051,1000,34.76984,-84.03099,31,88,457.9229,75,1.19,52,2.44
8/5/2031,10.66325,297.4706,54.39292,14.0154,-18.48933,46.52012,1000,34.76984,-84.03099,31,381,651.0212,22,3.41,152.07,15.29
8/6/2031,13.10847,68.0088,51.98409,14.3114,-19.55169,48.17448,1000,34.76984,-84.03099,31,366,706.4521,96,9.88,155.13,432.74
8/7/2031,17.98321,260.4697,66.92569,14.91977,-17.85782,47.69736,1000,34.76984,-84.03099,31,162,240.0998,78,3.06,141.64,179.25
8/8/2031,7.174636,139.6626,31.88613,5.614524,-16.80031,28.02936,1000,34.76984,-84.03099,31,339,575.4685,26,4.76,158.72,370.47
8/9/2031,14.36574,126.3787,58.55458,15.14109,-13.51807,43.80025,1000,34.76984,-84.03099,31,176,144.0968,79,8.22,118.13,117.7
8/10/2031,13.17719,86.3531,45.2261,15.13047,-15.03586,45.29681,1000,34.76984,-84.03099,31,410,247.2103,32,5.16,32.37,437.41
8/11/2031,19.41339,3.827019,48.67693,15.26661,-19.19777,49.73099,1000,34.76984,-84.03099,31,283,527.0324,65,3.48,87.39,384.04
8/12/2031,17.27113,146.2898,56.89948,10.63167,-19.48824,40.75158,1000,34.76984,-84.03099,31,366,686.1057,68,8.46,1.21,261.92
8/13/2031,7.778793,335.5329,54.63305,13.33132,-16.37254,43.03519,1000,34.76984,-84.03099,31,153,681.7468,10,7.12,46.15,414.3
8/14/2031,1.794412,105.5878,40.59388,16.2841,-15.3158,47.88401,1000,34.76984,-84.03099,31,141,659.3828,37,6.08,59.53,263.06
8/15/2031,12.41959,285.6471,48.6609,11.90579,-18.88294,42.69452,1000,34.76984,-84.03099,31,487,430.2231,66,9.87,146.87,431.7
8/16/2031,5.579053,236.5637,47.45869,11.74414,-14.92705,38.41533,1000,34.76984,-84.03099,31,191,814.8857,58,5.23,32.53,382.68
8/17/2031,0.2721047,346.5904,57.59257,14.85323,-18.03914,47.7456,1000,34.76984,-84.03099,31,81,291.9526,11,0.66,124.92,191.6
8/18/2031,5.43954,123.9867,55.66429,16.89456,-14.97409,48.76321,1000,34.76984,-84.03099,31,459,456.7717,77,8.34,144.14,249.32
8/19/2031,11.72125,184.9851,43.78939,7.799561,-17.70104,33.30016,1000,34.76984,-84.03099,31,102,669.017,70,7.18,57.67,146.45
8/20/2031,12.93786,140.7292,47.55813,15.01181,-15.28884,45.31247,1000,34.76984,-84.03099,31,432,280.3062,68,5.51,127.24,69.06
8/21/2031,9.198989,195.9317,35.17759,15.67157,-18.46595,49.80909,1000,34.76984,-84.03099,31,114,478.697,40,2.64,12.39,393.47
8/22/2031,14.19242,152.0046,62.93024,16.20612,-10.58387,42.9961,1000,34.76984,-84.03099,31,267,654.6224,50,5.02,124.92,446.93
8/23/2031,13.38798,159.0781,31.98866,10.95277,-18.27808,40.18363,1000,34.76984,-84.03099,31,175,661.1385,43,6.33,64.76,249.11
8/24/2031,7.671839,76.74689,52.34161,14.90569,-13.86483,43.67622,1000,34.76984,-84.03099,31,139,806.4587,14,6.43,181.31,431.83
8/25/2031,3.807302,339.6312,59.86119,16.1095,-17.52777,49.74678,1000,34.76984,-84.03099,31,397,279.1427,94,2.17,82.17,27.01
8/26/2031,19.02467,307.8234,51.54359,15.30155,-18.43651,49.03962,1000,34.76984,-84.03099,31,84,308.6074,34,7.75,186.98,251.82
8/27/2031,1.848342,185.839,60.68799,14.63631,-11.53779,40.81041,1000,34.76984,-84.03099,31,387,550.6743,24,7.02,127.36,10.34
8/28/2031,18.22798,13.79763,54.4261,12.80779,-19.61259,45.22817,1000,34.76984,-84.03099,31,316,787.8517,16,5.06,192.55,122.38
8/29/2031,5.727092,157.5091,37.2192,15.89753,-14.63378,46.42885,1000,34.76984,-84.03099,31,242,414.262,30,3.95,62.17,289.68
8/30/2031,15.76081,248.3196,61.70458,16.2795,-16.72989,49.28889,1000,34.76984,-84.03099,31,274,743.9639,68,9.97,129.19,103.55
8/31/2031,2.452316,309.5836,48.59103,9.267628,-16.89865,35.43391,1000,34.76984,-84.03099,31,119,382.3011,20,5.73,194.64,339.07
9/1/2031,7.272011,273.822,61.37076,8.662597,-18.60345,35.92864,1000,34.76984,-84.03099,31,385,251.4199,7,0.61,31.24,87.25
9/2/2031,5.497316,195.7252,53.26609,14.68707,-16.95422,46.32835,1000,34.76984,-84.03099,31,182,791.1116,80,4.31,190.15,190.6
9/3/2031,15.9095,203.6274,41.78823,10.07655,-16.80983,36.96292,1000,34.76984,-84.03099,31,146,759.9734,13,4.99,197.26,290.3
9/4/2031,6.164259,148.5615,45.04229,10.46143,-17.05083,37.9737,1000,34.76984,-84.03099,31,271,535.4725,81,9.84,57.25,397.19
9/5/2031,12.15169,101.6697,74.7563,12.0602,-15.32241,39.44281,1000,34.76984,-84.03099,31,212,515.7825,47,5.01,70.15,164.14
9/6/2031,6.188392,212.4402,51.78834,15.11138,-12.65634,42.87911,1000,34.76984,-84.03099,31,350,296.1384,50,4.4,80.47,290.24
9/7/2031,5.786847,184.1128,55.27478,12.28559,-18.93414,43.50532,1000,34.76984,-84.03099,31,311,238.7138,92,8.4,42.35,182.26
9/8/2031,3.158071,220.2541,41.72998,9.52141,-13.17819,32.22101,1000,34.76984,-84.03099,31,287,277.7438,70,7.13,165.26,421.75
9/9/2031,1.411464,256.9753,55.81719,11.6037,-15.36164,38.56903,1000,34.76984,-84.03099,31,113,456.7648,69,3.19,46.33,26.25
9/10/2031,6.38688,168.5433,26.11894,14.99987,-14.30731,44.30705,1000,34.76984,-84.03099,31,383,305.3069,12,4.46,0.37,316.54
