Date,Mean_Wind_Speed,Wind_Direction,Average_Humidity,Average_Temperature,Minimum_Temperature,MaximumTemperature,Structure_Length,Latitude,Longitude,BridgeAge,AverageDailyTraffic,TotalPrecipitation,Mean_TOW,Mean_PH,Mean_Cl-,Mean_Annual_Corrosion_Rate,CorrosionDepth,AnnualRate,Wind-Induced Vibrations,Traffic Load,Structural Health,Vibration Risk,Corrosion Risk,Traffic Load Percentage,Traffic Load Risk,Structural Health Risk
3/19/2030,8.286795,121.8439,45.02617,15.60752,-15.28543,46.50048,1000,34.76984,-84.03099,30,393,694.5094,44,1.02,48.59,0.46,4.417854262309172,1.3056546027428788,7.039538631066708,393000,95.0431958929638,Critical,High,3.9339339339339343,High,Poor
3/20/2030,7.963778,178.887,54.6827,9.002901,-16.77752,34.78332,1000,34.76984,-84.03099,30,216,368.1973,14,9.67,25.64,306.46,2.3084675544853375,0.8883421200691712,0.1546907564049481,216000,96.61615921269826,High,Low,2.1621621621621623,Moderate,Fair
3/21/2030,8.045067,277.9103,56.48594,13.59333,-18.43884,45.6255,1000,34.76984,-84.03099,30,167,437.6931,67,8.97,112.84,9.95,3.8148012309600685,1.3996645457899433,-7.968516087545306,167000,98.10700385377208,Low,High,1.6716716716716717,Low,Good
3/22/2030,7.80357,199.3546,53.48421,16.90787,-11.8927,45.70845,1000,34.76984,-84.03099,30,300,424.2514,28,2.35,145.38,296.63,4.558160560189415,1.4589481962538442,-2.5862095184530665,300000,96.95955744481446,Moderate,High,3.003003003003003,Moderate,Fair
3/23/2030,19.80952,301.4638,71.01566,10.61664,-16.11007,37.34336,1000,34.76984,-84.03099,30,51,607.0425,15,7.38,160.35,467.21,5.283663247338046,1.3455930374380223,-16.8969285237118,51000,99.95530779351095,Low,High,0.5105105105105104,Low,Good
3/24/2030,15.63036,9.648786,33.92128,15.54597,-12.98248,44.07442,1000,34.76984,-84.03099,30,269,562.6318,99,2.13,158.78,11.84,3.874118433903818,1.4693635200855482,2.619777105875651,269000,95.9276355227992,High,High,2.6926926926926926,Moderate,Poor
3/25/2030,14.59998,233.1344,42.70911,15.72568,-17.70545,49.15681,1000,34.76984,-84.03099,30,169,294.0797,74,2.16,153.58,362.59,4.639836791604213,1.4511246775602609,-11.680641036936011,169000,98.83319080411913,Low,High,1.6916916916916918,Low,Good
3/26/2030,8.854822,101.0951,33.64366,14.45996,-19.82748,48.74739,1000,34.76984,-84.03099,30,293,471.1237,95,5.63,190.15,73.32,5.103960232522398,1.52980010889497,8.689317629740447,293000,94.68599644138342,Critical,High,2.932932932932933,Moderate,Poor
3/27/2030,2.867813,316.3123,63.07949,11.1985,-18.79147,41.18847,1000,34.76984,-84.03099,30,383,153.7682,1,2.46,153.28,381.87,4.184470941818627,1.1588004397358986,-1.980876420172422,383000,96.89533515211372,Moderate,Moderate,3.833833833833834,High,Fair
3/28/2030,6.549915,208.9044,53.10166,13.57315,-16.28791,43.43422,1000,34.76984,-84.03099,30,383,488.2534,30,6.51,91.86,219.98,4.415419508245749,1.4250516325325127,-3.1658988783316664,383000,97.05246428590658,Moderate,High,3.833833833833834,High,Fair
3/29/2030,16.31075,260.3809,69.57523,12.77691,-19.0264,44.58022,1000,34.76984,-84.03099,30,406,323.4827,70,3.82,102.14,373.33,4.181906377015659,1.807631236519708,-16.081427193502,406000,99.51159606774449,Low,Critical,4.064064064064064,High,Good
3/30/2030,2.417383,137.5737,53.95229,14.80193,-19.1308,48.73466,1000,34.76984,-84.03099,30,282,235.6699,76,4.62,72.9,204.06,6.94406990984287,1.8477163581846108,1.6308663697846746,282000,96.00671181858768,High,Critical,2.8228228228228227,Moderate,Poor
3/31/2030,8.563766,342.7077,36.34864,9.398808,-17.00853,35.80615,1000,34.76984,-84.03099,30,347,386.4562,26,0.06,104.62,432.93,3.3375400701375515,0.9314182126425516,-2.5455499905888295,347000,97.090884534325,Moderate,Low,3.4734734734734736,High,Fair
4/1/2030,10.73751,192.6371,63.33507,11.78029,-17.15211,40.7127,1000,34.76984,-84.03099,30,269,665.9728,91,8.64,62.05,127.85,5.17154112323312,1.6220884549804415,-2.349100022255828,269000,96.87559346795703,Moderate,Critical,2.6926926926926926,Moderate,Fair
4/2/2030,19.10979,182.8957,26.65452,12.19461,-15.7056,40.09481,1000,34.76984,-84.03099,30,305,584.4668,63,1.59,194.88,28.49,3.3849799009970805,1.0456871304850863,-0.9653881206454334,305000,96.75737148498357,Moderate,Low,3.053053053053053,Moderate,Fair
4/3/2030,11.54474,220.046,55.84985,14.33091,-16.52197,45.1838,1000,34.76984,-84.03099,30,385,779.2407,2,6.89,162.9,345.46,3.087379049307104,1.077793267212792,-7.427913681470002,385000,98.00824475613017,Low,Low,3.853853853853854,High,Good
4/4/2030,16.1843,182.3611,58.6353,16.27327,-17.32145,49.86798,1000,34.76984,-84.03099,30,105,506.205,15,6.86,0.46,445.94,3.3074165770817774,1.2188117941594718,-0.6667495690551432,105000,96.72570637556319,Moderate,Moderate,1.0510510510510511,Low,Fair
4/5/2030,8.330303,343.5375,43.14105,8.674682,-14.81168,32.16105,1000,34.76984,-84.03099,30,386,591.7001,6,1.55,5.62,293.49,3.3974058892496948,0.9717262188414773,-2.3607057229263013,386000,97.02622327893282,Moderate,Low,3.863863863863864,High,Fair
4/6/2030,4.341438,121.4027,38.58029,9.359136,-16.95028,35.66856,1000,34.76984,-84.03099,30,146,154.9469,34,5.04,38.09,153.27,2.271405771202575,0.8480801468258605,3.705531271119111,146000,95.94606970172842,High,Low,1.4614614614614614,Low,Poor
4/7/2030,5.677685,275.0601,56.58878,15.80121,-18.12991,49.73233,1000,34.76984,-84.03099,30,389,877.6954,77,7.41,126.74,469.43,5.629737864100471,1.5580276411003766,-5.655557521003652,389000,97.50810321187062,Low,Critical,3.893893893893894,High,Good
4/8/2030,12.25019,22.25079,73.12657,16.2885,-16.25041,48.82742,1000,34.76984,-84.03099,30,155,413.1951,92,5.95,99.22,34.25,6.241628067780505,1.972869095569707,4.6386738355022565,155000,95.41840450422863,High,Critical,1.5515515515515517,Low,Poor
4/9/2030,15.7337,359.0897,43.72785,12.69218,-16.73703,42.1214,1000,34.76984,-84.03099,30,381,456.3552,49,9.41,83.26,219.0,3.2252776775643706,1.149004550027962,-0.24996229558982463,381000,96.55289109410958,Moderate,Moderate,3.8138138138138133,High,Fair
4/10/2030,3.938584,346.1662,55.83046,3.283193,-19.24637,25.81275,1000,34.76984,-84.03099,30,381,430.8323,85,1.1,11.92,329.77,3.2903160021476165,1.4985556846427248,-0.941740282233679,381000,96.58638135105392,Moderate,High,3.8138138138138133,High,Fair
4/11/2030,13.74702,75.06757,32.03155,16.0285,-15.7539,47.8109,1000,34.76984,-84.03099,30,370,617.4989,30,6.51,138.87,124.15,3.8607465950284876,1.0968988934679134,13.282788423463034,370000,93.86637264726701,Critical,Moderate,3.7037037037037033,High,Critical
4/12/2030,16.96726,106.6285,77.44796,5.994762,-18.9818,30.97133,1000,34.76984,-84.03099,30,127,302.2126,39,1.36,141.64,48.39,7.067358163728768,1.7369068733563382,16.257695110729948,127000,93.1765889158471,Critical,Critical,1.2712712712712713,Low,Critical
4/13/2030,18.15457,105.7936,30.95931,9.555107,-19.72043,38.83064,1000,34.76984,-84.03099,30,304,370.3036,55,1.23,43.1,210.82,3.333545284085123,1.1280766437783996,17.469205962817014,304000,93.04613581430307,Critical,Moderate,3.043043043043043,Moderate,Critical
4/14/2030,19.75552,356.6558,47.70285,14.04275,-17.5692,45.6547,1000,34.76984,-84.03099,30,381,254.1782,87,6.25,60.69,178.4,5.838056568625418,1.9299801342888734,-1.152421785120069,381000,96.49909031673735,Moderate,Critical,3.8138138138138133,High,Fair
4/15/2030,16.66589,257.0002,53.72396,14.28788,-18.79641,47.37218,1000,34.76984,-84.03099,30,90,328.6609,34,0.61,191.89,376.83,2.8377913551647995,1.1582999977638375,-16.23875740541666,90000,99.86426148175418,Low,Moderate,0.9009009009009009,Low,Good
4/16/2030,1.605303,216.215,39.91986,12.62364,-17.16096,42.40824,1000,34.76984,-84.03099,30,278,851.691,21,0.28,68.98,289.77,2.4389394941552585,0.9064338624637313,-0.9484401566184787,278000,96.80655787258458,Moderate,Low,2.7827827827827827,Moderate,Fair
4/17/2030,19.15672,17.54916,51.48022,13.76266,-19.00924,46.53456,1000,34.76984,-84.03099,30,278,681.6655,52,6.38,37.5,282.91,4.62044441333758,1.5604266380327518,5.776210487720667,278000,95.26542991104604,Critical,Critical,2.7827827827827827,Moderate,Poor
4/18/2030,7.299308,22.47683,63.5363,16.46305,-16.6571,49.58319,1000,34.76984,-84.03099,30,131,428.6007,79,1.01,54.3,271.44,5.93722111203376,1.9714275408033373,2.7905969149381136,131000,95.79805235477137,High,Critical,1.3113113113113113,Low,Poor
4/19/2030,1.884956,128.3666,46.0634,15.83049,-17.48975,49.15073,1000,34.76984,-84.03099,30,276,948.0959,86,8.06,121.04,316.59,4.432887513855342,1.484868130926586,1.4779099607535013,276000,96.14855756857132,High,High,2.7627627627627627,Moderate,Fair
4/20/2030,15.7114,129.6328,75.37712,12.8181,-18.66764,44.30385,1000,34.76984,-84.03099,30,141,702.4404,70,9.88,72.81,380.11,4.311876802165198,1.3172539567656445,12.100106613404249,141000,94.12840249028946,Critical,High,1.4114114114114114,Low,Critical
4/21/2030,13.90559,73.00162,54.2548,11.96171,-16.26034,40.18377,1000,34.76984,-84.03099,30,421,645.1555,17,1.21,6.73,467.32,1.8279474586226891,0.7716037522449801,13.298096798318175,421000,93.94049951466287,Critical,Low,4.214214214214214,High,Critical
4/22/2030,9.615644,22.29006,49.26666,15.09816,-19.74937,49.94568,1000,34.76984,-84.03099,30,239,630.1548,4,8.68,144.3,368.09,3.7115384453786855,1.0449838056161591,3.6471718751688047,239000,95.8614704832814,High,Low,2.3923923923923924,Moderate,Poor
4/23/2030,14.56765,318.5381,58.70276,12.69891,-17.00928,42.4071,1000,34.76984,-84.03099,30,380,601.9094,43,1.03,194.89,349.95,4.15181954120805,1.2515938296465667,-9.64555963522048,380000,98.40163377815013,Low,Moderate,3.8038038038038042,High,Good
4/24/2030,13.99925,74.37753,55.29129,16.90935,-12.28911,46.10781,1000,34.76984,-84.03099,30,67,381.9077,20,3.55,183.59,209.62,3.588367813354071,1.3154496456814853,13.482076112834433,67000,93.88214988372867,Critical,High,0.6706706706706707,Low,Critical
4/25/2030,6.467036,351.5133,47.09639,4.562555,-18.88401,28.00912,1000,34.76984,-84.03099,30,359,242.3741,5,5.77,94.92,25.09,1.8206372640641246,0.7220140619516735,-0.9544040611528255,359000,96.83067659364507,Moderate,Low,3.5935935935935936,High,Fair
4/26/2030,15.30234,204.414,60.77263,5.948145,-18.62267,30.51896,1000,34.76984,-84.03099,30,152,423.9061,99,0.21,161.57,39.64,5.532281144200196,1.864503342047837,-6.324869359184557,152000,97.64482286922257,Low,Critical,1.5215215215215214,Low,Good
4/27/2030,6.475416,297.2034,46.61906,17.02784,-9.787973,43.84365,1000,34.76984,-84.03099,30,180,558.3713,97,8.55,103.41,10.32,6.002051066165732,1.8742660959727402,-5.759165360176003,180000,97.51755324324338,Low,Critical,1.8018018018018018,Low,Good
4/28/2030,13.86345,197.0596,37.8655,16.40155,-10.57696,43.38005,1000,34.76984,-84.03099,30,141,716.0528,59,8.01,172.71,322.92,4.585485486780532,1.3393124036900392,-4.067069171686026,141000,97.35522011323019,Moderate,High,1.4114114114114114,Low,Good
4/29/2030,1.97258,69.05473,52.82464,13.20581,-19.97973,46.39136,1000,34.76984,-84.03099,30,287,612.9731,18,6.87,153.91,333.73,2.845112641312702,0.9856025282050929,1.842236490562723,287000,96.22107194342593,High,Low,2.8728728728728727,Moderate,Fair
4/30/2030,17.54277,73.90537,49.11915,12.72142,-17.89609,43.33892,1000,34.76984,-84.03099,30,271,443.9339,50,6.68,155.51,370.26,3.8661918144144187,1.3596289822860868,16.855183603844065,271000,93.11267458454536,Critical,High,2.7127127127127126,Moderate,Critical
5/1/2030,2.947707,295.5117,55.39778,17.43308,-12.72773,47.59389,1000,34.76984,-84.03099,30,212,217.0411,64,5.58,165.11,137.84,3.6906828082103282,1.5042118042752697,-2.660297766834247,212000,96.99599601208426,Moderate,High,2.1221221221221223,Low,Fair
5/2/2030,17.96839,51.65252,50.78719,9.166191,-15.1097,33.44208,1000,34.76984,-84.03099,30,420,286.0415,28,7.16,44.29,22.92,4.043117800236165,1.0967042784262806,14.091934483969853,420000,93.68460181967815,Critical,Moderate,4.2042042042042045,High,Critical
5/3/2030,18.48406,3.028193,51.9268,18.37864,-12.83578,49.59306,1000,34.76984,-84.03099,30,420,604.5906,82,6.47,174.13,308.51,3.4963888147980264,1.7628252017384922,0.9764636521677402,420000,96.1078597090449,High,Critical,4.2042042042042045,High,Fair
5/4/2030,4.589994,103.9183,61.92722,12.96912,-19.56726,45.50549,1000,34.76984,-84.03099,30,354,513.7905,63,7.68,49.32,457.26,4.06932051340618,1.6474522818634958,4.455230419220322,354000,95.47311823159689,High,Critical,3.543543543543543,High,Poor
5/5/2030,7.670034,81.34238,45.80104,14.892,-11.93545,41.71946,1000,34.76984,-84.03099,30,248,823.6144,71,0.05,164.81,408.28,5.78979423649749,1.7537133682578376,7.582637794227141,248000,94.85815843067722,Critical,Critical,2.4824824824824825,Moderate,Poor
5/6/2030,7.782546,123.7771,16.90035,17.42021,-14.59083,49.43126,1000,34.76984,-84.03099,30,258,329.8958,4,2.51,118.15,121.76,2.477528754154976,0.7956949626475097,6.468904715625692,258000,95.36431056808061,Critical,Low,2.5825825825825826,Moderate,Poor
5/7/2030,6.92495,262.5966,41.26757,10.79061,-16.73018,38.3114,1000,34.76984,-84.03099,30,203,654.5159,96,6.25,177.45,351.91,6.483081640215292,1.7319047624565562,-6.8672202772602775,203000,97.77267262671509,Low,Critical,2.032032032032032,Low,Good
5/8/2030,3.402503,222.7855,50.01725,13.62381,-16.75582,44.00344,1000,34.76984,-84.03099,30,134,468.6632,48,2.58,167.35,489.58,6.471603676848252,1.5192612295894612,-2.3111692013788265,134000,96.95285547139893,Moderate,High,1.3413413413413413,Low,Fair
5/9/2030,9.087361,51.25221,57.38576,11.98395,-12.79869,36.76658,1000,34.76984,-84.03099,30,441,868.5472,69,2.52,86.78,286.33,4.797421262922649,1.6544345780482597,7.087311226868535,441000,94.90980738121182,Critical,Critical,4.414414414414415,High,Poor
5/10/2030,8.527612,26.83587,41.69664,13.01037,-16.09565,42.11639,1000,34.76984,-84.03099,30,253,558.9526,48,4.19,149.73,415.35,3.4115017241194967,1.1334703084579094,3.849673227862231,253000,95.78882426189018,High,Moderate,2.5325325325325325,Moderate,Poor
5/11/2030,17.03596,231.5102,48.79377,9.408432,-14.56437,33.38124,1000,34.76984,-84.03099,30,211,558.5764,2,8.44,140.13,33.56,2.475841453264598,0.695954397701201,-13.33436900857263,211000,99.37368748240416,Low,Low,2.112112112112112,Low,Good
5/12/2030,12.56631,347.759,48.43143,15.38983,-18.32764,49.1073,1000,34.76984,-84.03099,30,388,508.8094,23,9.64,128.1,169.49,3.351813833421301,1.0752045694401857,-2.6643614029288125,388000,97.05511090975371,Moderate,Low,3.883883883883884,High,Fair
5/13/2030,17.50557,105.1527,56.12273,11.57402,-16.29519,39.44324,1000,34.76984,-84.03099,30,144,517.1981,18,2.33,124.98,103.58,3.507920707074191,1.2104962038082434,16.896947081162924,144000,93.19986172262495,Critical,Moderate,1.4414414414414414,Low,Critical
5/14/2030,17.74227,257.9401,60.37863,14.06666,-10.80036,38.93369,1000,34.76984,-84.03099,30,287,554.333,98,2.97,191.31,69.98,4.939167559321899,1.520629663067978,-17.35069285810226,287000,99.89914967270006,Low,High,2.8728728728728727,Moderate,Good
5/15/2030,0.1490617,80.88203,52.9999,13.6407,-19.7201,47.0015,1000,34.76984,-84.03099,30,133,501.6962,49,7.91,144.48,23.22,3.4807290920857246,1.5649323029987163,0.14717817934057326,133000,96.44788467323227,High,Critical,1.3313313313313313,Low,Fair
5/16/2030,2.319047,208.5137,36.76175,13.44298,-19.20722,46.09319,1000,34.76984,-84.03099,30,303,560.986,71,0.05,79.99,3.7,3.8816020275285137,1.3642181687916948,-1.107040870614497,303000,96.69094272348539,Moderate,High,3.0330330330330333,Moderate,Fair
5/17/2030,11.31773,307.2964,40.16195,15.12345,-17.85912,48.10602,1000,34.76984,-84.03099,30,211,666.5161,18,0.64,59.16,20.81,3.8645434295521897,1.279111022495046,-9.003384987508511,211000,98.33254369075318,Low,Moderate,2.112112112112112,Low,Good
5/18/2030,6.47081,93.52917,53.78553,13.2829,-16.23338,42.79918,1000,34.76984,-84.03099,30,277,402.2512,33,2.34,65.15,119.79,4.4970285121767954,1.3191890933051311,6.458538681436657,277000,95.20173553572113,Critical,High,2.772772772772773,Moderate,Poor
5/19/2030,12.12806,259.5332,36.32046,14.12946,-17.2006,45.45951,1000,34.76984,-84.03099,30,286,711.3298,40,3.94,6.54,351.72,3.0458921114488633,1.0544791764182067,-11.926253189838222,286000,98.95450688504218,Low,Low,2.8628628628628627,Moderate,Good
5/20/2030,1.971486,53.86854,63.23807,11.71868,-18.6639,42.10125,1000,34.76984,-84.03099,30,194,271.0373,18,0.8,185.6,422.25,3.7479410298930214,1.1810534950842684,1.5923026963359754,194000,96.24962341220753,High,Moderate,1.941941941941942,Low,Fair
5/21/2030,1.268373,43.47801,46.92244,15.08051,-19.7125,49.87352,1000,34.76984,-84.03099,30,131,768.2694,34,2.59,152.11,263.57,4.420048334725983,1.390145163525075,0.8727371824978919,131000,96.3560090144429,High,High,1.3113113113113113,Low,Fair
5/22/2030,14.83479,292.1856,31.94143,12.66088,-17.75721,43.07898,1000,34.76984,-84.03099,30,305,385.3793,19,5.89,6.15,466.58,2.301871737277354,0.7934377669101026,-13.736503996604615,305000,99.3872694692479,Low,Low,3.053053053053053,Moderate,Good
5/23/2030,17.48146,175.1721,49.28096,16.72598,-16.15425,49.6062,1000,34.76984,-84.03099,30,200,18.43298,13,5.43,24.35,336.72,2.6648682492382565,0.8583168139389599,1.4712933847309113,200000,96.36824627887214,High,Low,2.002002002002002,Low,Fair
5/24/2030,8.854338,99.5698,58.33255,13.549,-15.0618,42.15981,1000,34.76984,-84.03099,30,299,545.5723,65,0.54,92.53,447.2,3.5890486180697847,1.4161221637846777,8.731119280512068,299000,94.70933949476219,Critical,High,2.992992992992993,Moderate,Poor
5/25/2030,3.959734,152.6682,37.32925,10.65039,-17.2502,38.55098,1000,34.76984,-84.03099,30,203,389.927,65,5.9,40.81,62.37,4.16075291911565,1.5997938871728923,1.8180828786541479,203000,96.0752452581173,High,Critical,2.032032032032032,Low,Fair
5/26/2030,6.784147,305.7447,47.21359,13.65616,-16.44327,43.75558,1000,34.76984,-84.03099,30,242,589.7604,43,4.26,153.6,353.28,3.577669974568498,1.1403876300184992,-5.506203817476393,242000,97.66232447448974,Low,Moderate,2.4224224224224224,Moderate,Good
5/27/2030,19.12724,100.14,60.94693,7.745836,-18.59394,34.08561,1000,34.76984,-84.03099,30,336,798.4088,40,1.5,194.69,148.6,5.174424607582098,1.628362043220975,18.828482285146702,336000,92.61139493000437,Critical,Critical,3.3633633633633635,High,Critical
5/28/2030,12.11859,92.59692,57.04739,11.68039,-19.10753,42.46832,1000,34.76984,-84.03099,30,245,402.5469,6,6.11,106.4,457.8,3.3537670109773328,0.9350263979328767,12.10614429152496,245000,94.20026322231514,Critical,Low,2.4524524524524525,Moderate,Critical
5/29/2030,9.852761,265.8896,56.41576,5.467079,-19.88732,30.82148,1000,34.76984,-84.03099,30,292,671.8755,69,2.39,30.8,466.53,5.005654084721987,1.5422169762100946,-9.827417616770703,292000,98.3860184304911,Low,High,2.9229229229229228,Moderate,Good
5/30/2030,11.22822,233.1431,38.9671,14.91269,-14.82777,44.65315,1000,34.76984,-84.03099,30,278,696.6482,45,8.89,110.92,69.42,4.422607314679784,1.448928817848023,-8.98410405343552,278000,98.2509421653327,Low,High,2.7827827827827827,Moderate,Good
5/31/2030,10.912,116.6929,36.34964,13.11393,-18.76118,44.98903,1000,34.76984,-84.03099,30,269,450.9827,63,0.89,35.13,310.25,5.144047669430288,1.3841053578293903,9.749076082533856,269000,94.52735317614442,Critical,High,2.6926926926926926,Moderate,Critical
6/1/2030,8.871798,130.2665,53.57684,9.330795,-18.00168,36.66327,1000,34.76984,-84.03099,30,371,214.9524,72,7.74,42.45,150.32,3.213804956937706,1.1715162802406596,6.769593239651715,371000,95.14622646799747,Critical,Moderate,3.7137137137137137,High,Poor
6/2/2030,9.289841,234.7683,34.95807,15.50748,-18.52529,49.54025,1000,34.76984,-84.03099,30,173,789.9371,71,8.19,91.76,229.05,3.496788093476118,1.3216483987597993,-7.588182279907805,173000,98.05194193635361,Low,High,1.7317317317317318,Low,Good
6/3/2030,18.47795,74.48606,31.93942,10.55756,-17.45714,38.57227,1000,34.76984,-84.03099,30,178,517.4376,5,5.38,136.13,23.04,2.08334825633362,0.7791596438019466,17.804713391694783,178000,93.13410942852046,Critical,Low,1.7817817817817816,Low,Critical
6/4/2030,10.86777,200.4487,41.87915,9.835273,-18.70164,38.37218,1000,34.76984,-84.03099,30,460,457.1259,94,1.71,159.99,176.72,5.3587905597918315,1.9446511794350925,-3.7968574584633568,460000,96.99197613786214,Moderate,Critical,4.604604604604605,High,Fair
6/5/2030,2.507386,84.18493,35.4157,14.20559,-17.58388,45.99506,1000,34.76984,-84.03099,30,85,338.1104,2,2.93,163.78,306.13,3.564050767126577,0.9794690538780522,2.4944832285313563,85000,96.17326263813031,High,Low,0.8508508508508509,Low,Fair
6/6/2030,9.719969,266.8978,53.49429,17.59337,-13.05871,48.24545,1000,34.76984,-84.03099,30,411,870.6738,94,4.72,175.86,41.75,6.713581448276617,1.7545749946533893,-9.705725290483683,411000,98.25037255970072,Low,Critical,4.1141141141141135,High,Good
6/7/2030,14.47839,356.8625,63.83334,13.67242,-15.58998,42.93481,1000,34.76984,-84.03099,30,111,398.2726,23,2.66,73.82,228.16,4.40234407287309,1.3450743812023578,-0.7924361942152107,111000,96.71056492448234,Moderate,High,1.1111111111111112,Low,Fair
6/8/2030,11.18552,103.4789,38.97593,13.6724,-13.94979,41.2946,1000,34.76984,-84.03099,30,351,189.6164,60,5.61,12.61,311.01,2.4949297191786757,1.1530780008510098,10.877424069516033,351000,94.33819178584149,Critical,Moderate,3.5135135135135136,High,Critical
6/9/2030,2.763758,40.90433,43.21053,14.06251,-17.20707,45.33208,1000,34.76984,-84.03099,30,217,618.2734,43,6.41,193.64,57.09,3.492188444191977,1.0315130397273964,1.809703027862012,217000,96.24180548250938,High,Low,2.1721721721721723,Moderate,Fair
6/10/2030,15.16881,308.8058,44.61592,14.39076,-17.16029,45.94181,1000,34.76984,-84.03099,30,179,99.55013,43,6.69,176.29,123.01,2.967820569424025,1.1127395311143913,-11.820667289488291,179000,98.95871159856334,Low,Moderate,1.7917917917917918,Low,Good
6/11/2030,15.15955,14.72679,59.21711,17.74998,-14.20698,49.70694,1000,34.76984,-84.03099,30,421,547.1902,100,2.75,123.48,381.26,8.890548736906764,1.8929389384452926,3.853712022111624,421000,95.49297591404408,High,Critical,4.214214214214214,High,Poor
6/12/2030,17.80631,43.40209,44.5176,13.70658,-17.68193,45.09509,1000,34.76984,-84.03099,30,146,730.8917,9,9.54,112.47,88.46,2.904883924142049,0.8726467028444665,12.23496513664583,146000,94.2328129618175,Critical,Low,1.4614614614614614,Low,Critical
6/13/2030,5.55595,77.653,64.25373,1.837821,-18.74231,22.41795,1000,34.76984,-84.03099,30,387,627.4454,94,7.16,125.47,129.54,5.684887541534868,1.6978547128452908,5.427443631643004,387000,95.25035485981782,Critical,Critical,3.873873873873874,High,Poor
6/14/2030,0.3664327,150.429,49.86392,14.76552,-19.37914,48.91018,1000,34.76984,-84.03099,30,425,510.1479,37,8.42,138.43,339.2,5.141451083295953,1.2657429351384286,0.18083516493011698,425000,96.41411008647245,High,Moderate,4.2542542542542545,High,Fair
6/15/2030,12.76059,151.5881,52.79421,17.1958,-14.68184,49.07345,1000,34.76984,-84.03099,30,188,569.9688,81,7.01,82.14,330.82,5.236334871474222,1.5059045992660847,6.071576727966023,188000,95.25871327462697,Critical,High,1.8818818818818819,Low,Poor
6/16/2030,19.28822,108.3156,52.9702,4.70999,-16.55013,25.9701,1000,34.76984,-84.03099,30,312,331.2981,37,0.13,61.95,54.32,3.921024449226648,1.2218390863047996,18.311077835418253,312000,92.84643270702492,Critical,Moderate,3.123123123123123,Moderate,Critical
6/17/2030,16.24812,216.6586,66.93916,16.53289,-13.68445,46.75023,1000,34.76984,-84.03099,30,312,473.7114,21,6.13,16.7,302.77,2.7398536476627418,1.0288977530464916,-9.700869447046173,312000,98.50670456349529,Low,Low,3.123123123123123,Moderate,Good
6/18/2030,15.87656,144.8301,32.53599,13.94977,-17.88619,45.78572,1000,34.76984,-84.03099,30,391,141.2528,48,9.97,117.96,99.6,3.0836729478620692,0.9703875930550869,9.14494546556033,391000,94.72349462897141,Critical,Low,3.9139139139139143,High,Poor
6/19/2030,5.443836,263.8965,70.4557,16.76918,-16.40744,49.9458,1000,34.76984,-84.03099,30,177,89.22583,97,6.08,83.28,234.18,6.107877746053693,2.0188928942733395,-5.41297734875139,177000,97.40612760146827,Moderate,Critical,1.7717717717717716,Low,Good
6/20/2030,5.488442,339.1386,60.50948,19.54961,-10.78181,49.88103,1000,34.76984,-84.03099,30,294,527.6213,93,8.96,136.26,453.1,6.52981763946842,1.9451931513259513,-1.9544811090657626,294000,96.68973827641537,Moderate,Critical,2.942942942942943,Moderate,Fair
6/21/2030,4.158483,158.2409,45.87709,13.57466,-19.20605,46.35537,1000,34.76984,-84.03099,30,184,760.3337,42,7.72,160.4,87.35,3.9551399649247467,1.0984351272931796,1.5415702366552193,184000,96.288555414481,High,Moderate,1.8418418418418416,Low,Fair
6/22/2030,16.23619,348.826,48.48787,17.03261,-15.39179,49.45701,1000,34.76984,-84.03099,30,234,389.8774,49,5.05,146.72,209.71,4.0186771489394,1.2771756911571535,-3.1463980748133364,234000,97.15252690761552,Moderate,Moderate,2.3423423423423424,Moderate,Good
6/23/2030,6.539272,32.84032,36.89748,14.82314,-16.24649,45.89278,1000,34.76984,-84.03099,30,358,31.12364,49,9.01,198.42,248.76,3.3462465757696918,1.23133074983984,3.546244569648003,358000,95.77815186111845,High,Moderate,3.5835835835835836,High,Poor
6/24/2030,9.463824,195.3322,55.54584,10.35165,-17.05106,37.75436,1000,34.76984,-84.03099,30,101,815.9517,23,3.99,197.31,301.27,4.074117416329116,1.5476494493421087,-2.502377833966912,101000,96.99578073199075,Moderate,Critical,1.011011011011011,Low,Fair
6/25/2030,0.2506018,261.5063,40.75151,14.16309,-16.02171,44.34788,1000,34.76984,-84.03099,30,367,585.7228,74,6.98,93.72,208.51,5.226980321902004,1.7698689761889876,-0.24785322699291298,367000,96.37180995254188,Moderate,Critical,3.673673673673674,High,Fair
6/26/2030,8.583416,130.0987,53.62766,15.07428,-18.01792,48.16649,1000,34.76984,-84.03099,30,75,507.7661,0,5.9,25.36,333.29,2.5022348957014193,0.6768973422252005,6.565764033758939,75000,95.45377799058065,Critical,Low,0.7507507507507507,Low,Poor
6/27/2030,2.805839,14.70906,38.2536,14.49993,-17.56463,46.56448,1000,34.76984,-84.03099,30,376,301.0138,64,6.86,153.27,361.08,2.5710594855662054,1.0072785196622067,0.7124330844078314,376000,96.40492982721977,High,Low,3.7637637637637638,High,Fair
6/28/2030,3.5484,187.4708,56.74418,7.577412,-16.92625,32.08107,1000,34.76984,-84.03099,30,237,470.9605,42,4.6,109.04,143.16,3.3914950932459424,1.3605259910169405,-0.461366158570344,237000,96.58931543440899,Moderate,High,2.3723723723723724,Moderate,Fair
